doi,title,year,citations,is_oa,type
https://doi.org/10.1016/j.corsci.2024.112264,Insights into fatigue crack propagation mechanism of T91 steel in liquid lead-bismuth eutectic at 150–450 °C,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112268,Effects of metal ion concentration on deposition chemistry of Corrosion Related Unidentified Deposits in PWR fuel cladding,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112274,Enhancing adhesion and durability: A biomimetic approach with dopamine-modified lignin-polydimethylsiloxane coatings,2024,16,True,article
https://doi.org/10.1016/j.corsci.2024.112302,Microbiologically influenced corrosion of Ferrium M54 maraging steel with different grain sizes induced by Desulfovibrio vulgaris,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112345,Insight into the tribocorrosion of AA7050 friction stir welding joint,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112349,Revealing corrosion behavior and mechanism of cold metal transfer-wire arc additive manufactured Mg-10Gd-4Y-2Zn-0.5Zr alloy in 3.5 wt% NaCl,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112438,Effect of hydrogen charging on the corrosion behavior of AlNbTiZr alloy in acidic environments,2024,16,False,article
https://doi.org/10.1016/j.corsci.2024.112468,Synergic effects of temperature and pressure on the hydrogen diffusion and dissolution behaviour of X80 pipeline steel,2024,16,True,article
https://doi.org/10.1016/j.corsci.2024.112524,Uncovering the electrochemical stability and corrosion reaction pathway of Mg (0001) surface: Insight from first-principles calculation,2024,16,True,article
https://doi.org/10.1016/j.corsci.2024.112566,Effects of compressive stress on the corrosion behavior of biodegradable zinc with tension-compression asymmetry under simulated physiological environment,2024,16,False,article
https://doi.org/10.1016/j.corsci.2025.112692,Micro/nano-bilayer phosphate-loaded and dual stimuli-responsive self-healing coating on Mg alloy,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112704,Influence of cooling rate on the pitting corrosion behavior of a ferrite-martensite-austenite multiphase stainless steel,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112721,In vitro degradation mechanism of Zn-Li alloys: Influence of Li content and anodic intermetallic compounds LiZn4,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112755,Mechanisms of defect-promoted oxidation and carburization in austenitic stainless steels and the beneficial role of Al on defect elimination,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112773,"Hot corrosion and interdiffusion behavior of refurbished (Ni,Pt)Al coating on Ni-based superalloy",2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112813,EIS interpretation on the structure evolution of passive coating on tinplate exposed to atmospheric environment,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.112864,Thermochemical interaction of pure rare earth silicates (Y and Yb) with CMAS: Role and stability of the corrosion products,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.113025,Microstructure and corrosion performance of laser powder bed fusion produced duplex stainless steel using Ni over-alloyed mixed powder,2025,16,True,article
https://doi.org/10.1016/j.corsci.2025.113053,HiPIMS-enabled Ti-doped amorphous carbon coatings for high-performance PEMFC bipolar plates,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.113086,"Interplay of thermal properties, microstructure evolution and spallation mechanism in LaEuZrO/YSZ duplex TBCs fabricated by EB-PVD",2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.113127,Comparative study on corrosion resistance of carbon steel and ductile iron: Implications for the development of corrosion-resistant steels,2025,16,False,article
https://doi.org/10.1016/j.corsci.2025.113224,Corrosion resistance and antibacterial performances of a novel Ag-bearing FeCrNiAl0.6Ti0.6Agx high entropy alloy coatings,2025,16,False,article
https://doi.org/10.1016/j.corsci.2026.113788,Grain boundary–mediated Zr diffusion and Cr2O3 reduction governing steam oxidation degradation in Cr-coated Zr alloy,2026,16,False,article
https://doi.org/10.1016/j.corsci.2018.11.002,Tailoring oxidation resistance of Super304H by controlling Mn content,2018,15,False,article
https://doi.org/10.1016/j.corsci.2019.06.027,The progress of SPP oxidation in zircaloy-4 and its relation to corrosion and hydrogen pickup,2019,15,False,article
https://doi.org/10.1016/j.corsci.2021.109289,Inconel 617 corrosion in FLiNaK molten salts: An in situ X-ray diffraction study,2021,15,False,article
https://doi.org/10.1016/j.corsci.2022.110302,Mixed potential model for passivity characters of hyper-duplex stainless steel 2707 in ammonium carbonate solution containing chloride,2022,15,False,article
https://doi.org/10.1016/j.corsci.2022.110456,Oxygen barrier capability of ZrB2-SiC coating at 1700 °C strengthened by film-forming treatment,2022,15,False,article
https://doi.org/10.1016/j.corsci.2022.110624,Unveiling initial oxidation behavior of Mg-Y-Zn long-period stacking ordered (LPSO) phase,2022,15,False,article
https://doi.org/10.1016/j.corsci.2023.111539,A comprehensive study of interfacial microstructure and corrosion behavior of AA2219 to 304SS inertia friction welded joints,2023,15,False,article
https://doi.org/10.1016/j.corsci.2023.111566,Surface gradient structure induced by Cu ion implantation optimizes the degradation behavior of biodegradable Zn–Cu–Li alloy,2023,15,False,article
https://doi.org/10.1016/j.corsci.2023.111720,Oxidation mechanism of high-manganese heat-resistant steels reinforced by in situ second-phase particles,2023,15,False,article
https://doi.org/10.1016/j.corsci.2024.111839,Impact of simulated inflammation and food breakdown on the synergistic interaction between corrosion and wear on titanium,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.111871,Investigation on failure mechanism and interfacial diffusion behavior of NiCoCrAlYTa coating at high temperature,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112000,Evolution from near-neutral to high-pH environments susceptible to stress corrosion cracking: The role of sulfate and bicarbonate,2024,15,True,article
https://doi.org/10.1016/j.corsci.2024.112109,Study on tribocorrosion properties of cold spray additively manufactured 2024 Al alloy,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112120,Electric field inducing quick release and targeted migration of corrosion inhibitors loaded by CTAB-MMT/epoxy coatings for enhancing self-healing properties,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112150,Impact of diffusible hydrogen on corrosion of Alloy 600 at 288 °C: An in-situ electrochemical study,2024,15,True,article
https://doi.org/10.1016/j.corsci.2024.112259,Hydrogen permeation and SCC susceptibility of X70 pipeline steel in CO2-saturated water environment containing acidic impurity,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112253,The effect of weak acids on active corrosion rate in top-of-line corrosion,2024,15,True,article
https://doi.org/10.1016/j.corsci.2024.112354,New insights into the corrosion of orthopedic Ti-6Al-4V under cathodic polarization,2024,15,True,article
https://doi.org/10.1016/j.corsci.2024.112418,Corrosion and tribocorrosion performance degradation mechanism of multilayered graphite-like carbon (GLC) coatings under deep-sea immersion in the western Pacific,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112489,The effect of microstructure of an advanced duplex stainless steel on the pitting corrosion and chloride-induced stress corrosion cracking resistance,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112516,Analysis of hydrogen-induced cracking mechanism in quenching and partitioning steels,2024,15,False,article
https://doi.org/10.1016/j.corsci.2024.112523,Exploring the mechanism of stress-induced passive layer degradation in additively manufactured Ni-Fe-Cr-based alloy 718,2024,15,True,article
https://doi.org/10.1016/j.corsci.2024.112646,Boosting corrosion resistance of environmental barrier coatings through surface aluminum modification against molten salts,2024,15,False,article
https://doi.org/10.1016/j.corsci.2025.112679,Size-dependent pitting corrosion behavior for L12-strengthened high-entropy alloys,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.112700,Hydrogen embrittlement and corrosion resistance of NiCoCr-based equimolar face-centered cubic medium-/high-entropy alloys,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.112737,A significant improvement in corrosion resistance and mechanical properties of Cu-containing nanocrystalline Ti-Mo-Nb-Ta refractory complex concentrated alloy,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.112757,Femtosecond laser-induced micro/nanostructures facilitated multiple passivation and long-term anti-corrosion property of laser powder bed fused Ti-6Al-4V alloy,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.112838,Influence of annealing treatment on the microstructure and corrosion resistance of AlxTiyCoCrFeNi high-entropy coatings,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.112987,Corrosion performance of 2205 duplex stainless steel in simulated hydrometallurgical processes: A study of uniform and crevice corrosion,2025,15,True,article
https://doi.org/10.1016/j.corsci.2025.113058,Optimizing the corrosion resistance-strength synergy of Mg-6Gd-3Y-0.5Zr alloy via trace In addition,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113088,Enhanced corrosion resistance of MXene/Zn-Al LDH coating on Al alloy under dry/humid and temperature alternating environments,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113092,Influence of near-yield stress on corrosion and passivation behavior of titanium in chloride solutions,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113133,The corrosion behaviors of Inconel 718 fabricated by additive-subtractive hybrid manufacturing in marine environment,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113172,Corrosion behavior and corrosion resistance mechanism of a multi-level heterogeneous lamellar structure eutectic high entropy alloy,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113225,Multi-objective optimization of HVAF-sprayed Fe-based amorphous alloy coatings via machine learning for superior corrosion resistance,2025,15,False,article
https://doi.org/10.1016/j.corsci.2025.113308,Effect of an MAO/PMTMS composite coating on the electrochemical corrosion and stress corrosion cracking behavior of an AZ80 magnesium alloy,2025,15,False,article
https://doi.org/10.1016/j.corsci.2021.109821,Effect of gradient microstructure induced by pre-torsion on hydrogen embrittlement of pure iron,2021,14,False,article
https://doi.org/10.1016/j.corsci.2023.111134,Simultaneously enhancing strength and hydrogen embrittlement resistance of pure iron via gradient microstructure,2023,14,False,article
https://doi.org/10.1016/j.corsci.2023.111311,Duplex corrosion mechanisms correlated to α/γ phase selection in containerlessly processed Fe-Cr-Ni-Mo alloy,2023,14,False,article
https://doi.org/10.1016/j.corsci.2023.111489,The synergistic effect between fluoridation degradation and dislocation sliding on stress corrosion failure of Monel 400 alloy in HF vapor,2023,14,False,article
https://doi.org/10.1016/j.corsci.2023.111681,Oxide scale growth behavior of alumina-forming austenitic stainless steel exposed to supercritical water,2023,14,False,article
https://doi.org/10.1016/j.corsci.2023.111768,High temperature corrosion behaviour of the 316 stainless steel in NaCl-KCl-AlCl3 molten salt and its vapour,2023,14,False,article
https://doi.org/10.1016/j.corsci.2024.111993,Role of hygroscopic chloride salts on corrosion performance and hydrogen absorption of steel under cyclic wet-dry conditions,2024,14,False,article
